X,Y,OBJECTID,UNIT_CODE,GIS_Notes,UNIT_NAME,DATE_EDIT,STATE,REGION,GNIS_ID,UNIT_TYPE,CREATED_BY,METADATA,PARKNAME,ORIG_FID,GlobalID
-75.455576259315293,43.21053439622888,988,FOST,Lands - http://landsnet.nps.gov/tractsnet/documents/FOST/Metadata/fost_metadata.xml,Fort Stanwix National Monument,2010-07-08T00:00:00.000Z,NY,NE,1888919,National Monument,Lands,https://irma.nps.gov/App/Reference/Profile/2165601#Fort Stanwix National Monument,Fort Stanwix,154,84cdf797-d072-4bad-aca8-222e8972cde9
-75.147320452039594,39.943453120851821,989,THKO,Lands - http://landsnet.nps.gov/tractsnet/documents/THKO/Metadata/thko_metadata.xml,Thaddeus Kosciuszko National Memorial,2010-07-07T00:00:00.000Z,PA,NE,1888966,National Memorial,Lands,https://irma.nps.gov/App/Reference/Profile/2165600#Thaddeus Kosciuszko National Memorial,Thaddeus Kosciuszko,155,f8fd627c-ce00-47cf-ba95-6de9f33a734d
-84.507589508022022,39.119703524337865,990,WIHO,Lands - http://landsnet.nps.gov/tractsnet/documents/WIHO/Metadata/wiho_metadata.xml,William Howard Taft National Historic Site,2010-08-23T00:00:00.000Z,OH,MW,1888973,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/2165598#William Howard Taft National Historic Site,William Howard Taft,156,117f0a9a-4a9c-4988-8bc3-cd5b1d15a459
-94.704291739690774,37.843588483190445,991,FOSC,Lands - http://landsnet.nps.gov/tractsnet/documents/FOSC/Metadata/fosc_metadata.xml,Fort Scott National Historic Site,2010-08-16T00:00:00.000Z,KS,MW,480986,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/2166414#Fort Scott National Historic Site,Fort Scott,157,1b1ea806-7ed7-4f34-a871-74c22ee0bd6f
-82.811904426686695,41.653790412132793,992,PEVI,Lands - http://landsnet.nps.gov/tractsnet/documents/PEVI/Metadata/pevi_metadata.xml,Perry's Victory and International Peace Memorial,2010-09-01T00:00:00.000Z,OH,MW,1082175,National Memorial,Lands,https://irma.nps.gov/App/Reference/Profile/2166417#Perry's Victory and International Peace Memorial,Perry's Victory & International Peace,158,39615f8f-dd6a-4bec-b2ee-365b70ecbe74
-81.35086557049901,41.664865481092093,993,JAGA,Lands - http://landsnet.nps.gov/tractsnet/documents/JAGA/Metadata/jaga_metadata.xml,James A. Garfield National Historic Site,2010-09-07T00:00:00.000Z,OH,MW,1888932,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/2166418#James A. Garfield National Historic Site,James A Garfield,159,869cff2f-772f-4b7b-a2f6-240d87a93355
-77.461221328377107,39.648211185564669,994,CATO,Lands - http://landsnet.nps.gov/tractsnet/documents/CATO/Metadata/cato_metadata.xml,Catoctin Mountain Park,2010-09-15T00:00:00.000Z,MD,NC,583623,Other Designation,Lands,https://irma.nps.gov/App/Reference/Profile/2166419#Catoctin Mountain Park,Catoctin Mountain,160,8fa326fa-1265-49d6-88b2-4ad152401201
-110.965509871398012,37.077887628795281,995,RABR,Lands - http://landsnet.nps.gov/tractsnet/documents/RABR/Metadata/rabr_metadata.xml,Rainbow Bridge National Monument,2010-03-29T00:00:00.000Z,UT,IM,23944,National Monument,Lands,https://irma.nps.gov/App/Reference/Profile/2166457#Rainbow Bridge National Monument,Rainbow Bridge,161,2385e57c-726a-474b-ab6d-a0507a460096
-110.002245418462891,37.604528113523195,996,NABR,Lands - http://landsnet.nps.gov/tractsnet/documents/NABR/Metadata/nabr_metadata.xml,Natural Bridges National Monument,2010-07-12T00:00:00.000Z,UT,IM,1454484,National Monument,Lands,https://irma.nps.gov/App/Reference/Profile/2166445#Natural Bridges National Monument,Natural Bridges,162,da784712-5a86-467d-9734-7b47d5e7b27d
-103.426649995920499,38.039774825674478,997,BEOL,Lands - http://landsnet.nps.gov/tractsnet/documents/BEOL/Metadata/beol_metadata.xml,Bent's Old Fort National Historic Site,2010-09-21T00:00:00.000Z,CO,IM,2559483,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/2166446#Bent's Old Fort National Historic Site,Bent's Old Fort,163,90e57003-e54d-4ff1-b02a-9b7225a4b9fa
-111.919273859567625,33.187138156174392,998,PIMA,Lands - http://landsnet.nps.gov/tractsnet/documents/PIMA/Metadata/pima_metadata.xml,Hohokam Pima National Monument,2010-09-20T00:00:00.000Z,AZ,IM,25440,National Monument,Lands,https://irma.nps.gov/App/Reference/Profile/2166444#Hohokam Pima National Monument,Hohokam Pima,164,4af9b354-8d2c-450b-9ef7-9ef36e19d73c
-86.909965049755627,30.373063348014963,999,GUIS,Lands - http://landsnet.nps.gov/tractsnet/documents/GUIS/Metadata/guis_metadata.xml,Gulf Islands National Seashore,2010-10-05T00:00:00.000Z,FL,SE,689020,National Seashore,Lands,https://irma.nps.gov/App/Reference/Profile/2166436#Gulf Islands National Seashore,Gulf Islands,165,59240180-692f-4172-9307-71d108f64a56
-111.502424365653084,35.168227999985483,1000,WACA,Lands - http://landsnet.nps.gov/tractsnet/documents/WACA/Metadata/waca_metadata.xml,Walnut Canyon National Monument,2010-10-06T00:00:00.000Z,AZ,IM,35848,National Monument,Lands,https://irma.nps.gov/App/Reference/Profile/2166442#Walnut Canyon National Monument,Walnut Canyon,166,37c3c0d8-bda4-4a3f-aa42-2fb3835a9b39
-78.800894470405254,37.382747611733386,1001,APCO,Lands - http://landsnet.nps.gov/tractsnet/documents/APCO/Metadata/apco_metadata.xml,Appomattox Court House National Historical Park,2010-10-07T00:00:00.000Z,VA,NE,1462531,National Historical Park,Lands,https://irma.nps.gov/App/Reference/Profile/2166449#Appomattox Cout House National Historical Park,Appomattox Court House,167,e2d01362-7100-42c1-a210-a1ce8081c16d
-96.324755230985318,44.013519377864824,1002,PIPE,Lands - http://landsnet.nps.gov/tractsnet/documents/PIPE/Metadata/pipe_metadata.xml,Pipestone National Monument,2010-10-21T00:00:00.000Z,MN,MW,649530,National Monument,Lands,https://irma.nps.gov/App/Reference/Profile/2166448#Pipestone National Monument,Pipestone,168,750699c7-86e1-4c79-844a-dcc9750d52fb
-157.938605770754776,21.367051200333993,1003,VALR,Lands - http://landsnet.nps.gov/tractsnet/documents/VALR/Metadata/valr_metadata.xml,World War II Valor in the Pacific National Monument,2010-11-05T00:00:00.000Z,HI,PW,2733431,National Monument,Lands,https://irma.nps.gov/App/Reference/Profile/2166450#World War II Valor in the Pacific National Monum*,World War II Valor in the Pacific,169,a625a3a3-fcee-4143-a763-475a9e2f3825
-80.210247000514741,25.490494759715901,1004,BISC,Lands - http://landsnet.nps.gov/tractsnet/documents/BISC/Metadata/bisc_metadata.xml,Biscayne National Park,2010-12-02T00:00:00.000Z,FL,SE,294450,National Park,Lands,https://irma.nps.gov/App/Reference/Profile/2167747#Biscayne National Park,Biscayne,170,78eaec64-23b8-4665-a0de-664383435926
-71.296046814827577,42.453400321236863,1005,MIMA,Lands - http://landsnet.nps.gov/tractsnet/documents/MIMA/Metadata/mima_metadata.xml,Minute Man National Historical Park,2010-12-14T00:00:00.000Z,MA,NE,600051,National Historical Park,Lands,https://irma.nps.gov/App/Reference/Profile/2167740#Minute Man National Historical Site,Minute Man,171,4201306d-aae9-4aca-ac01-3ee362d15abe
-91.347327602170836,34.020725455083422,1006,ARPO,Lands - http://landsnet.nps.gov/tractsnet/documents/ARPO/Metadata/arpo_metadata.xml,Arkansas Post National Memorial,2010-12-13T00:00:00.000Z,AR,MW,2733432,National Memorial,Lands,https://irma.nps.gov/App/Reference/Profile/2167744#Arkansas Post National Memorial,Arkansas Post,172,6be817a9-ae38-4f0d-ae40-7e0461bd09de
-103.452518805411813,43.880369241675126,1007,MORU,Lands - http://landsnet.nps.gov/tractsnet/documents/MORU/Metadata/moru_metadata.xml,Mount Rushmore National Memorial,2010-12-13T00:00:00.000Z,SD,MW,1262098,National Memorial,Lands,https://irma.nps.gov/App/Reference/Profile/2167739#Mount Rushmore National Memorial,Mount Rushmore,173,432c4365-c74a-4c86-a80b-ac15768b9c25
-104.884356088031055,31.923349517749465,1008,GUMO,Lands - http://landsnet.nps.gov/tractsnet/documents/GUMO/Metadata/gumo_metadata.xml,Guadalupe Mountains National Park,2010-12-21T00:00:00.000Z,TX,IM,1377201,National Park,Lands,https://irma.nps.gov/App/Reference/Profile/2167742#Guadalupe Mountains National Park,Guadalupe Mountains,174,21098556-137d-49f8-9036-c44875a3aa4a
-113.712410355948904,42.069884238573749,1009,CIRO,Lands - http://landsnet.nps.gov/tractsnet/documents/CIRO/Metadata/ciro_metadata.xml,City of Rocks National Reserve,2007-10-03T00:00:00.000Z,ID,PW,401309,National Reserve,Lands,https://irma.nps.gov/App/Reference/Profile/2171130#City of Rocks National Reserve,City of Rocks,175,78a1e286-4fb5-4bb1-9c15-0ef577e1cee2
-114.953998905403083,42.775573270932355,1010,HAFO,Lands - http://landsnet.nps.gov/tractsnet/documents/HAFO/Metadata/hafo_metadata.xml,Hagerman Fossil Beds National Monument,2008-09-04T00:00:00.000Z,ID,PW,395749,National Monument,Lands,https://irma.nps.gov/App/Reference/Profile/2169655#Hagerman Fossil Beds National Monument,Hagerman Fossil Beds,176,710df5e1-5a50-4e00-9ecb-5bf472a5a7a3
-122.132660042867514,37.982634409376566,1011,JOMU,Lands - http://landsnet.nps.gov/tractsnet/documents/JOMU/Metadata/jomu_metadata.xml,John Muir National Historic Site,2011-02-10T00:00:00.000Z,CA,PW,226274,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/2169651#John Muir National Historic Site,John Muir,177,d6e9e336-54cb-4814-b9d7-6452948a3ef9
-77.363017242802343,37.227995027274588,1012,PETE,Lands - http://landsnet.nps.gov/tractsnet/documents/PETE/Metadata/pete_metadata.xml,Petersburg National Battlefield,2011-02-02T00:00:00.000Z,VA,NE,1498529,National Battlefield,Lands,https://irma.nps.gov/App/Reference/Profile/2169676#Petersburg National Battlefield,Petersburg,178,b8b5ae96-4ad3-46c6-bd3c-a4d9b3f2ec07
-93.596412798445627,33.667617960128013,1013,WICL,Lands - http://landsnet.nps.gov/tractsnet/documents/WICL/Metadata/wicl_metadata.xml,President William Jefferson Clinton Birthplace Home National Historic Site,2011-02-16T00:00:00.000Z,AR,MW,2733433,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/2169653#President William Jefferson Clinton Birthplace H*,President William Jefferson Clinton Birthplace Home,179,4e50f44f-4202-49f5-b7c3-32ed93006e23
-122.661637597295538,45.623560271584438,1014,FOVA,Lands - http://landsnet.nps.gov/tractsnet/documents/FOVA/Metadata/fova_metadata.xml,Fort Vancouver National Historic Site,2011-03-03T00:00:00.000Z,WA,PW,1504974,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/2171108#Fort Vancouver National Historic Site,Fort Vancouver,180,8858c325-2554-454a-a160-71428502c5f8
-72.374031645200617,43.500468791305089,1015,SAGA,Lands - http://landsnet.nps.gov/tractsnet/documents/SAGA/Metadata/saga_metadata.xml,Saint-Gaudens National Historic Site,2011-03-09T00:00:00.000Z,NH,NE,1888960,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/2171112#Saint-Gaudens National Historical Site,Saint-Gaudens,181,ccc78eff-9399-4c76-b395-fdedd10d3019
-71.123238463271932,42.346936939336388,1016,JOFI,Lands - http://landsnet.nps.gov/tractsnet/documents/JOFI/Metadata/jofi_metadata.xml,John Fitzgerald Kennedy National Historic Site,2010-10-28T00:00:00.000Z,MA,NE,607138,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/2171834#John Fitzgerald Kennedy National Historic Site,John F Kennedy,182,03975624-3027-42f4-8fb5-2c119df204d8
-90.175629320310904,38.622116100714578,1017,JEFF,Lands - http://landsnet.nps.gov/tractsnet/documents/JEFF/Metadata/jeff_metadata.xml,Jefferson National Expansion Memorial,2010-10-28T00:00:00.000Z,MO,MW,765817,National Memorial,Lands,https://irma.nps.gov/App/Reference/Profile/2171833#Jefferson National Expansion Memorial National H*,Jefferson,183,040de80b-752b-4083-bb16-8190f950c077
-80.94362859001204,32.034777427089423,1018,FOPU,Lands - http://landsnet.nps.gov/tractsnet/documents/FOPU/Metadata/fopu_metadata.xml,Fort Pulaski National Monument,2010-12-21T00:00:00.000Z,GA,SE,314296,National Monument,Lands,https://irma.nps.gov/App/Reference/Profile/2171830#Fort Pulaski National Monument,Fort Pulaski,184,b45c8e08-82be-43a1-b996-2d0d7c8b62f0
-73.896877480121034,41.760863892627405,1019,ELRO,Lands - http://landsnet.nps.gov/tractsnet/documents/ELRO/Metadata/elro_metadata.xml,Eleanor Roosevelt National Historic Site,2011-04-22T00:00:00.000Z,NY,NE,1888914,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/2171829#Eleanor Roosevelt National Historic Site,Eleanor Roosevelt,185,1fb27679-5d8f-4a01-b2cb-e4b17075893d
-79.925280039437737,39.775454881879696,1020,FRHI,Lands - http://landsnet.nps.gov/tractsnet/documents/FRHI/Metadata/frhi_metadata.xml,Friendship Hill National Historic Site,2011-04-14T00:00:00.000Z,PA,NE,1888922,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/2171831#Friendship Hill National Historic Site,Friendship Hill,186,4cb7dfdb-0d14-44ec-bf08-281d6eb91a83
-73.989012679688628,40.738593115111314,1021,THRB,Lands - http://landsnet.nps.gov/tractsnet/documents/THRB/Metadata/thrb_metadata.xml,Theodore Roosevelt Birthplace National Historic Site,2011-03-28T00:00:00.000Z,NY,NE,2083047,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/2171836#Theodore Roosevelt Birthplace National Historic *,Theodore Roosevelt Birthplace,187,7730e684-3dce-483e-851e-3f01c27eaa38
-110.256157222214227,31.349002725464821,1022,CORO,Lands - http://landsnet.nps.gov/tractsnet/documents/CORO/Metadata/coro_metadata.xml,Coronado National Memorial,2011-02-14T00:00:00.000Z,AZ,IM,40512,National Memorial,Lands,https://irma.nps.gov/App/Reference/Profile/2174268#Coronado National Memorial,Coronado,188,fa753ed4-c927-4007-a6b8-d64ce538041f
-75.670220373564533,36.016211343156044,1023,WRBR,Lands - http://landsnet.nps.gov/tractsnet/documents/WRBR/Metadata/wrbr_metadata.xml,Wright Brothers National Memorial,2011-05-23T00:00:00.000Z,NC,SE,1027483,National Memorial,Lands,https://irma.nps.gov/App/Reference/Profile/2174269#Wright Brothers National Memorial,Wright Brothers,189,baf95f46-d6b1-4492-b800-2e18574d1599
-86.728237017621808,32.270820921919551,1024,SEMO,Lands - http://landsnet.nps.gov/tractsnet/documents/SEMO/Metadata/semo_metadata.xml,Selma to Montgomery National Historic Trail,2011-05-19T00:00:00.000Z,AL,SE,2733435,National Historic Trail,Lands,https://irma.nps.gov/App/Reference/Profile/2174273#Selma to Montgomery National Historic Trail,Selma to Montgomery,190,10d348fb-f572-4708-8e09-189d269ef575
-81.38978803923402,35.139005544638437,1025,KIMO,Lands - http://landsnet.nps.gov/tractsnet/documents/KIMO/Metadata/kimo_metadata.xml,Kings Mountain National Military Park,2011-06-27T00:00:00.000Z,SC,SE,1223739,National Military Park,Lands,https://irma.nps.gov/App/Reference/Profile/2174271#Kings Mountain National Military Park,Kings Mountain,191,60de6537-375b-430b-a3da-ed39885505ab
-112.493986197398982,41.630995746333959,1026,GOSP,Lands - http://landsnet.nps.gov/tractsnet/documents/GOSP/Metadata/gosp_metadata.xml,Golden Spike National Historic Site,2011-02-17T00:00:00.000Z,UT,IM,1428242,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/2175723#Golden Spike National Historic Site,Golden Spike,192,b5080664-3575-46d5-86f6-38d383a14d8d
-70.923196151352329,41.635647940361238,1027,NEBE,Lands - http://landsnet.nps.gov/tractsnet/documents/NEBE/Metadata/nebe_metadata.xml,New Bedford Whaling National Historical Park,2011-07-15T00:00:00.000Z,MA,NE,2733436,National Historical Park,Lands,https://irma.nps.gov/App/Reference/Profile/2175722#New Bedford Whaling National Historical Park,New Bedford Whaling,193,79166a59-2584-41e2-b208-fe40271a7b62
-73.496686534379762,40.885572793853051,1028,SAHI,Lands - http://landsnet.nps.gov/tractsnet/documents/SAHI/Metadata/sahi_metadata.xml,Sagamore Hill National Historic Site,2011-07-29T00:00:00.000Z,NY,NE,970557,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/2175728#Sagamore Hill National Historic Park,Sagamore Hill,194,7ade9ba5-a8e0-4224-96fb-16a36bd3b60f
-121.517803232867294,41.758726432334115,1029,LABE,Lands - http://landsnet.nps.gov/tractsnet/documents/LABE/Metadata/labe_metadata.xml,Lava Beds National Monument,2011-09-06T00:00:00.000Z,CA,PW,262358,National Monument,Lands,https://irma.nps.gov/App/Reference/Profile/2175724#Lava Beds National Monument,Lava Beds,195,83669bb2-7c6b-4fb2-8f12-91a60bc305a6
-76.844513572073296,42.902620069899825,1030,WORI,Lands - http://landsnet.nps.gov/tractsnet/documents/WORI/Metadata/wori_metadata.xml,Women's Rights National Historical Park,2011-08-19T00:00:00.000Z,NY,NE,1888975,National Historical Park,Lands,https://irma.nps.gov/App/Reference/Profile/2175720#Women's Rights National Historical Park,Women's Rights,196,39aef2f0-4b44-48a9-b7f9-43ecaba1e013
-87.537007689841246,38.678402123180462,1031,GERO,Lands - http://landsnet.nps.gov/tractsnet/documents/GERO/Metadata/gero_metadata.xml,George Rogers Clark National Historical Park,2010-08-18T00:00:00.000Z,IN,MW,447197,National Historical Park,Lands,https://irma.nps.gov/App/Reference/Profile/2180622#George Rogers Clark National Historic Park,George Rogers Clark,197,3c1374b7-d36c-478c-9a2e-6e4840510ae9
-71.12636955916102,42.376988534115569,1032,LONG,Lands - http://landsnet.nps.gov/tractsnet/documents/LONG/Metadata/long_metadata.xml,Longfellow House-Washington's Headquarters National Historic Site,2011-04-18T00:00:00.000Z,MA,NE,2733437,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/2180626#Longfellow National Historic Site,Longfellow,198,6a166805-a833-48c3-901e-553beb141e31
-75.768116266029921,40.206072302968323,1033,HOFU,Lands - http://landsnet.nps.gov/tractsnet/documents/HOFU/Metadata/hofu_metadata.xml,Hopewell Furnace National Historic Site,2011-08-17T00:00:00.000Z,PA,NE,1193717,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/2180623#Hopewell Furnace National Historic Site,Hopewell Furnace,199,8809c8c6-4e52-44bb-9b8f-469a3979d1e8
-77.043115415671892,38.883412734654407,1034,FRDE,Lands - http://landsnet.nps.gov/tractsnet/documents/FRDE/Metadata/frde_metadata.xml,Franklin Delano Roosevelt Memorial,2011-09-26T00:00:00.000Z,DC,NC,1877541,National Memorial,Lands,https://irma.nps.gov/App/Reference/Profile/2181122#Franklin Delano Roosevelt Memorial,Franklin Delano Roosevelt,200,049772b7-44fe-4f40-a5cf-09cc2fea13c9
-111.836615307732444,34.611020594882397,1035,MOCA,Lands - http://landsnet.nps.gov/tractsnet/documents/MOCA/Metadata/moca_metadata.xml,Montezuma Castle National Monument,2011-09-20T00:00:00.000Z,AZ,IM,31964,National Monument,Lands,https://irma.nps.gov/App/Reference/Profile/2180624#Montezuma Castle National Monument,Montezuma Castle,201,bf5c1d95-1b44-46d8-bc8f-b294e1804bd5
-118.587244703760973,36.898614512579648,1036,KICA,Lands - http://landsnet.nps.gov/tractsnet/documents/KICA/Metadata/kica_metadata.xml,Kings Canyon National Park,2011-10-17T00:00:00.000Z,CA,PW,255948,National Park,Lands,https://irma.nps.gov/App/Reference/Profile/2180625#Kings Canyon National Park,Kings Canyon,202,c6ddad19-ef85-42ac-8cb0-56fe03331d93
-72.581125602743157,42.108304357962894,1037,SPAR,Lands - http://landsnet.nps.gov/tractsnet/documents/SPAR/Metadata/spar_metadata.xml,Springfield Armory National Historic Site,2011-10-18T00:00:00.000Z,MA,NE,1888963,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/2180629#Springfield Armory National Historic Site,Springfield Armory,203,de669313-1b26-4df5-bce1-7e231994bd8e
-118.46548756308944,46.042650918256399,1038,WHMI,Lands - http://landsnet.nps.gov/tractsnet/documents/WHMI/Metadata/whmi_metadata.xml,Whitman Mission National Historic Site,2011-10-27T00:00:00.000Z,WA,PW,1531185,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/2180628#Whitman Mission National Historic Site,Whitman Mission,204,83a46c00-5597-4449-8e70-2ba4cc3d2193
-77.040375896313449,38.889239165018509,1039,WWII,Lands - http://landsnet.nps.gov/tractsnet/documents/WWII/Metadata/wwii_metadata.xml,World War II Memorial,2011-11-03T00:00:00.000Z,DC,NC,1989142,National Memorial,Lands,https://irma.nps.gov/App/Reference/Profile/2181142#World War II Memorial,World War II Memorial,205,b3c435fe-7d83-419b-aeca-90de35f4cb9b
-77.047657355240574,38.89096296585479,1040,VIVE,Lands - http://landsnet.nps.gov/tractsnet/documents/VIVE/Metadata/vive_metadata.xml,Vietnam Veterans Memorial,2011-11-03T00:00:00.000Z,DC,NC,531832,National Memorial,Lands,https://irma.nps.gov/App/Reference/Profile/2181139#Vietnam Vetrans Memorial,Vietnam Veterans,206,fc4e9bb5-6c63-40c0-af28-5d83088839f5
-77.048077335602215,38.887921329447288,1041,KOWA,Lands - http://landsnet.nps.gov/tractsnet/documents/KOWA/Metadata/kowa_metadata.xml,Korean War Veterans Memorial,2011-11-03T00:00:00.000Z,DC,NC,1985525,National Memorial,Lands,https://irma.nps.gov/App/Reference/Profile/2181130#Korean War Veterans Memorial,Korean War Veterans,207,8aa9b42a-1e50-4c39-8f1f-41e2180bc457
-77.044266583352282,38.890936734088065,1042,COGA,Lands - http://landsnet.nps.gov/tractsnet/documents/COGA/Metadata/coga_metadata.xml,Constitution Gardens,2011-11-03T00:00:00.000Z,DC,NC,530610,Other Designation,Lands,https://irma.nps.gov/App/Reference/Profile/2181119#Constitution Gardens,Constitution Gardens,208,50016bb2-1f79-4aac-840e-5796cbc8ba23
-77.044397065443931,38.886282092590854,1043,MLKM,Lands - http://landsnet.nps.gov/tractsnet/documents/MLKM/Metadata/mlkm_metadata.xml,"Martin Luther King, Jr., Memorial",2011-11-04T00:00:00.000Z,DC,NC,2002666,Other Designation,Lands,https://irma.nps.gov/App/Reference/Profile/2181664#Martin Luther King Jr. Memorial,Martin Luther King Jr,209,78636a57-c6f6-4448-807c-5ec39f79506a
-77.050177779094483,38.889272291655843,1044,LINC,Lands - http://landsnet.nps.gov/tractsnet/documents/LINC/Metadata/linc_metadata.xml,Lincoln Memorial,2011-11-04T00:00:00.000Z,DC,NC,531835,National Memorial,Lands,https://irma.nps.gov/App/Reference/Profile/2181132#Lincolin Memorial,Lincoln,210,50dc694a-bf30-4024-ba46-d0802b13dfa1
-77.022784384835589,38.889866025468564,1045,MALL,Lands - http://landsnet.nps.gov/tractsnet/documents/MALL/Metadata/mall_metadata.xml,National Mall,2011-10-06T00:00:00.000Z,DC,NC,2733438,Other Designation,Lands,https://irma.nps.gov/App/Reference/Profile/2181133#National Mall,National Mall,211,be9297d8-14a9-42db-bcee-84fe36955014
-85.818586480430184,34.970839233805634,1046,RUCA,Lands - http://landsnet.nps.gov/tractsnet/documents/RUCA/Metadata/ruca_metadata.xml,Russell Cave National Monument,2011-11-02T00:00:00.000Z,AL,SE,126026,National Monument,Lands,https://irma.nps.gov/App/Reference/Profile/2181138#Russell Cave National Monument,Russell Cave,212,25c26156-1b56-4a88-85cb-9084da58d926
-77.436748076832501,37.547328247793189,1047,MAWA,Lands - http://landsnet.nps.gov/tractsnet/documents/MAWA/Metadata/mawa_metadata.xml,Maggie L. Walker National Historic Site,2011-11-30T00:00:00.000Z,VA,NE,1780716,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/2182230#Maggie L. Walker National Historic Site,Maggie L. Walker,213,20184086-da9e-4499-a368-0dec133c7e69
-103.89619053125287,30.599303621677144,1048,FODA,Lands - http://landsnet.nps.gov/tractsnet/documents/FODA/Metadata/foda_metadata.xml,Fort Davis National Historic Site,2011-12-21T00:00:00.000Z,TX,IM,1357585,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/2182229#Fort Davis National Historic Site,Fort Davis,214,7ed434b9-5ecb-4ab6-8128-6445fcc86e44
-108.026403610055254,45.289074185912781,1049,BICA,Lands - http://landsnet.nps.gov/tractsnet/documents/BICA/Metadata/bica_metadata.xml,Bighorn Canyon National Recreation Area,2012-01-11T00:00:00.000Z,WY,IM,767934,National Recreation Area,Lands,https://irma.nps.gov/App/Reference/Profile/2182227#Bighorn Canyon National Recreation Area,Bighorn Canyon,215,0e944014-0bd5-4fe5-a61a-bd4b8c0ffae1
-155.899677671258672,19.409031349594994,1050,PUHO,Lands - http://landsnet.nps.gov/tractsnet/documents/PUHO/Metadata/puho_metadata.xml,Pu'uhonua o Honaunau National Historical Park,2012-01-13T00:00:00.000Z,HI,PW,358732,National Historical Park,Lands,https://irma.nps.gov/App/Reference/Profile/2182236#Pu`uohonua o Honaunau National Historical Park,Pu`uhonua O Honaunau,216,1e424f9e-a7f7-4acb-bd87-455a03eb3e56
-99.617872582561901,39.390388605990061,1051,NICO,Lands - http://landsnet.nps.gov/tractsnet/documents/NICO/Metadata/nico_metadata.xml,Nicodemus National Historic Site,2012-01-17T00:00:00.000Z,KS,MW,2733440,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/2182235#Nicodemus National Historic Site,Nicodemus,217,a50fc8c1-cba1-44f0-bf7b-cb7759c84f3c
-122.583964034127177,37.898468584279932,1052,MUWO,Lands - http://landsnet.nps.gov/tractsnet/documents/MUWO/Metadata/muwo_metadata.xml,Muir Woods National Monument,2010-03-25T00:00:00.000Z,CA,PW,229295,National Monument,Lands,https://irma.nps.gov/App/Reference/Profile/2185780#Muir Woods National Monument,Muir Woods,218,c04966e8-d520-414b-a35b-8a7178dc8a23
-94.530662823835456,38.901274958508978,1053,HSTR,Lands - http://landsnet.nps.gov/tractsnet/documents/HSTR/Metadata/hstr_metadata.xml,Harry S Truman National Historic Site,2012-02-06T00:00:00.000Z,MO,MW,2463113,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/2185776#Harry S Truman National Historic Site,Harry S Truman,219,f11a8004-c831-478e-a1ea-92c7965e1a55
-102.516951374606663,38.564134386281282,1054,SAND,Lands - http://landsnet.nps.gov/tractsnet/documents/SAND/Metadata/sand_metadata.xml,Sand Creek Massacre National Historic Site,2012-03-05T00:00:00.000Z,CO,IM,2127375,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/2185781#Sand Creek Massacre National Historic Site,Sand Creek Massacre,220,08d3948f-0824-4baf-b504-762b01e513de
-101.392015628785174,47.368500538722941,1055,KNRI,Lands - http://landsnet.nps.gov/tractsnet/documents/KNRI/Metadata/knri_metadata.xml,Knife River Indian Villages National Historic Site,2012-04-03T00:00:00.000Z,ND,MW,1888938,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/2185777#Knife River Indian Villages National Historic Si*,Knife River Indian Villages,221,68c28572-7603-44ac-8131-0036b23e84df
-74.537493761167752,40.767803653419108,1056,MORR,Lands - http://landsnet.nps.gov/tractsnet/documents/MORR/Metadata/morr_metadata.xml,Morristown National Historical Park,2012-02-23T00:00:00.000Z,NJ,NE,878495,National Historical Park,Lands,https://irma.nps.gov/App/Reference/Profile/2188829#Morristown National Historical Park,Morristown,222,404e1159-0eb1-46b7-90c7-0e1fc15ae845
-91.351499538250408,41.667292930439061,1057,HEHO,Lands - http://landsnet.nps.gov/tractsnet/documents/HEHO/Metadata/heho_metadata.xml,Herbert Hoover National Historic Site,2012-06-18T00:00:00.000Z,IA,MW,457629,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/2188824#Herbert Hoover National Historic Site,Herbert Hoover,223,b680bc28-3066-4c74-b92d-e8233fea5506
